ad_id,add_to_cart,adset_id,campaign_id,channel,clicks,comments,creative_id,date,engagements,impressions,installs,likes,link_clicks,placement_id,post_click_conversions,post_view_conversions,posts,purchase,registrations,revenue,shares,spend,total_conversions,video_views
unknown,0,0,43,Twitter,1,0,unknown,2023-01-15,1,385,0,0,1,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,39,Twitter,151,0,unknown,2023-01-15,152,46922,0,1,100,unknown,0,0,0,0,0,0,0,80,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-15,0,311,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,30,Twitter,224,0,unknown,2023-01-15,224,67770,0,6,160,unknown,0,0,0,0,0,0,0,120,0,0
unknown,0,0,4,Twitter,3,0,unknown,2023-01-15,3,807,0,1,1,unknown,0,0,0,0,0,0,0,2,0,0
unknown,0,0,26,Twitter,0,0,unknown,2023-01-15,0,567,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,48,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,48,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,31,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,42,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,22,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,37,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,6,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,43,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,2,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,9,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,28,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,2,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,3,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,43,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,8,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,10,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,28,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,45,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,9,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,49,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,32,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,27,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,3,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,9,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,18,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,7,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,40,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,33,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,11,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,24,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,11,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,46,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,42,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,48,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,1,Twitter,0,0,unknown,2023-01-15,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,24,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,5,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-14,0,169,0,0,0,unknown,0,0,0,0,0,0,0,2,0,40
unknown,0,0,38,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,26,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,28,Twitter,0,0,unknown,2023-01-14,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,1
unknown,0,0,46,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,46,Twitter,1,0,unknown,2023-01-14,1,29,0,0,1,unknown,0,0,0,0,0,0,0,1,0,6
unknown,0,0,25,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,48,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,9,Twitter,4,0,unknown,2023-01-14,4,203,0,0,0,unknown,0,0,0,0,0,0,0,5,0,56
unknown,0,0,7,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,49,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,50,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,41,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,46,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,4,0,unknown,2023-01-14,6,391,0,0,3,unknown,0,0,0,0,0,0,0,13,0,113
unknown,0,0,25,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,46,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,36,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,22,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-14,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,1
unknown,0,0,33,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,22,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,3,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,1,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,23,Twitter,5,0,unknown,2023-01-14,6,166,0,0,1,unknown,0,0,0,0,0,0,0,4,0,55
unknown,0,0,46,Twitter,1,0,unknown,2023-01-14,1,264,0,0,0,unknown,0,0,0,0,0,0,0,1,0,47
unknown,0,0,37,Twitter,0,0,unknown,2023-01-14,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,27,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,1,0,unknown,2023-01-14,1,228,0,0,0,unknown,0,0,0,0,0,0,0,4,0,55
unknown,0,0,40,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,2,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,33,Twitter,91,0,unknown,2023-01-14,139,6119,0,3,49,unknown,0,0,0,0,0,0,0,24,0,1699
unknown,0,0,6,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,21,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,18,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,5,Twitter,6,0,unknown,2023-01-14,9,289,0,0,3,unknown,0,0,0,0,0,0,0,19,0,57
unknown,0,0,5,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,12,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,18,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,13,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,12,0,unknown,2023-01-14,17,590,0,0,5,unknown,0,0,0,0,0,0,0,1,0,155
unknown,0,0,40,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,23,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,21,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,87,0,unknown,2023-01-14,87,35313,0,1,66,unknown,0,0,0,0,0,0,0,51,0,0
unknown,0,0,24,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,30,Twitter,27,0,unknown,2023-01-14,27,7553,0,1,22,unknown,0,0,0,0,0,0,0,11,0,0
unknown,0,0,32,Twitter,17,0,unknown,2023-01-14,17,4350,0,1,9,unknown,0,0,0,0,0,0,0,6,0,0
unknown,0,0,8,Twitter,281,0,unknown,2023-01-14,281,101752,0,3,229,unknown,0,0,0,0,0,0,0,151,0,0
unknown,0,0,14,Twitter,82,0,unknown,2023-01-14,82,35038,0,0,66,unknown,0,0,0,0,0,0,0,51,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,23,Twitter,0,0,unknown,2023-01-14,0,451,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,15,Twitter,224,0,unknown,2023-01-14,225,67592,0,1,159,unknown,0,0,0,0,0,0,0,120,0,0
unknown,0,0,28,Twitter,1,0,unknown,2023-01-14,1,741,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,11,Twitter,170,0,unknown,2023-01-14,172,46500,0,5,116,unknown,0,0,0,0,0,0,0,80,0,0
unknown,0,0,10,Twitter,0,0,unknown,2023-01-14,0,294,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,7,Twitter,0,0,unknown,2023-01-14,0,400,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
unknown,0,0,13,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,9,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,30,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,32,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,33,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,27,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,18,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,48,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,41,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,40,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,10,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,6,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,12,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,3,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,14,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,39,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,29,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,46,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,8,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,26,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,32,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,20,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,24,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,10,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,41,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,6,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,28,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,34,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,50,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,11,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,43,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,21,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,32,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,42,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,1,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,12,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,35,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,6,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,22,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,5,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,40,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,31,Twitter,0,0,unknown,2023-01-14,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,2,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,4,Twitter,0,0,unknown,2023-01-13,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,3,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,30,Twitter,1,0,unknown,2023-01-13,1,238,0,0,0,unknown,0,0,0,0,0,0,0,4,0,60
unknown,0,0,48,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,8,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,13,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,37,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,21,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,21,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,49,Twitter,1,0,unknown,2023-01-13,1,188,0,0,0,unknown,0,0,0,0,0,0,0,2,0,51
unknown,0,0,12,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,45,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,25,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,7,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,50,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,27,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,19,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,16,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,17,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,36,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,30,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,31,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,4,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,1,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,22,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,47,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,38,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,15,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
unknown,0,0,20,Twitter,4,0,unknown,2023-01-13,4,434,0,0,0,unknown,0,0,0,0,0,0,0,1,0,83
unknown,0,0,29,Twitter,0,0,unknown,2023-01-13,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
